stars,comment,date
1.0 out of 5 stars,"









  
  
    
  The masala (spices) inside are not original the taste wasn't good seems this item has artificial masala inside.

  
",Reviewed in India on 1 March 2020
5.0 out of 5 stars,"









  
  
    
  I love Maggi n theirs no substitute for Maggi I was worried because I don't have Maggi then my this problem is solved my Amazon in this lockdown period Love you Amazon always

  
",Reviewed in India on 16 May 2020
5.0 out of 5 stars,"









  
  
    
  Maggi is decreasing the weight content instead of increasing the price.I would like to see the other variants of Nestle maggi on Amazon.

  
",Reviewed in India on 15 September 2018
5.0 out of 5 stars,"









  
  
    
  I like this seller .. i bought maggi 12 pack is very low price or latest date .. Nice flavour ..

  
",Reviewed in India on 2 July 2020
5.0 out of 5 stars,"









  
  
    
  Light & TastyHealthy SnackGoodness Of SpicesNice Balanced FlavourNot Too Hot, Not Too Salty

  
",Reviewed in India on 14 July 2018
5.0 out of 5 stars,"









  
  
    
  Very good packing. It is for all. I like it very much. All should try for self use. Good product.

  
",Reviewed in India on 22 December 2018
5.0 out of 5 stars,"









  
  
    
  My all time favorite food. Even this is available to shop online. Amazing. Thanks to e-commerce and thank you Amazon. Will buy it for sure

  
",Reviewed in India on 30 November 2018
1.0 out of 5 stars,"









  
  
    
  Duplicate product and also there was an insect roaming on the packet.

  
",Reviewed in India on 7 June 2018
5.0 out of 5 stars,"









  
  
    
  Received in good condition. Looks good and satisfied. Love it. Recomended.  I give five 5 star. Thanks to Amazon service

  
",Reviewed in India on 18 March 2019
5.0 out of 5 stars,"









  
  
    
  Product is delivered within time.pakageing is good.Over all taste is good..

  
",Reviewed in India on 3 June 2020
1.0 out of 5 stars,"









  
  
    
  Bad

  
",Reviewed in India on 25 June 2020
4.0 out of 5 stars,"









  
  
    
  The best one can cook in teo minutes

  
",Reviewed in India on 2 April 2020
5.0 out of 5 stars,"









  
  
    
  Good product and superfast delivery

  
",Reviewed in India on 6 June 2020
5.0 out of 5 stars,"









  
  
    
  We like it

  
",Reviewed in India on 24 January 2020
5.0 out of 5 stars,"









  
  
    
  Soo yummy tasty maggi

  
",Reviewed in India on 23 July 2019
5.0 out of 5 stars,"









  
  
    
  Good for lowest price

  
",Reviewed in India on 18 October 2019
1.0 out of 5 stars,"









  
  
    
  The packet was torn, eaten by mouse , rat ate half of the maggi,

  
",Reviewed in India on 13 May 2019
5.0 out of 5 stars,"









  
  
    
  Good Product

  
",Reviewed in India on 9 September 2019
5.0 out of 5 stars,"









  
  
    
  The flavor was really good and it's absolutely worth buying

  
",Reviewed in India on 2 April 2020
4.0 out of 5 stars,"









  
  
    
  Good food good life

  
",Reviewed in India on 11 July 2020
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 25 July 2020
5.0 out of 5 stars,"









  
  
    
  Very bad It says it can be prepared in 2 minutes but every time I try to make it takes atleast 5 minutes

  
",Reviewed in India on 29 March 2020
3.0 out of 5 stars,"









  
  
    
  Don't buy Maggi in this packaging, buy muti-packs. save plastic pollution to self & environmentThanks

  
",Reviewed in India on 3 September 2019
3.0 out of 5 stars,"









  
  
    
  Did you? bit.ly/Maggi-Survey

  
",Reviewed in India on 13 August 2019
5.0 out of 5 stars,"









  
  
    
  All time favorite noodles, anytime anywhere. Tasty masala n easy to make. 12 small packets in one bag.

  
",Reviewed in India on 13 July 2020
1.0 out of 5 stars,"









  
  
    
  Product delivered was of Rs 5 per packet

  
",Reviewed in India on 5 June 2020
1.0 out of 5 stars,"









  
  
    
  THE MAGGI DID NOT COOK IN 2 MIN -.-

  
",Reviewed in India on 1 August 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 22 October 2019
1.0 out of 5 stars,"









  
  
    
  Waste products and diffectiv item

  
",Reviewed in India on 5 July 2020
5.0 out of 5 stars,"









  
  
    
  Very Good product

  
",Reviewed in India on 15 February 2020
5.0 out of 5 stars,"









  
  
    
  No

  
",Reviewed in India on 20 November 2019
4.0 out of 5 stars,"









  
  
    
  good

  
",Reviewed in India on 17 September 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 28 August 2018
1.0 out of 5 stars,"









  
  
    
  Money is high, not interested

  
",Reviewed in India on 4 September 2019
1.0 out of 5 stars,"









  
  
    
  Expiry date is very near.

  
",Reviewed in India on 31 July 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 4 April 2020
5.0 out of 5 stars,"









  
  
    
  👌

  
",Reviewed in India on 28 October 2019
4.0 out of 5 stars,"









  
  
    
  Very tasty Maggie noodles as usual.

  
",Reviewed in India on 20 October 2018
4.0 out of 5 stars,"









  
  
    
  Good price of good product

  
",Reviewed in India on 9 November 2019
5.0 out of 5 stars,"









  
  
    
  What is expiry date and can i get 6 pkts

  
",Reviewed in India on 20 April 2020
1.0 out of 5 stars,"









  
  
    
  Unhealthy for health

  
",Reviewed in India on 9 July 2020
2.0 out of 5 stars,"









  
  
    
  Very bad don't buy it . You can buy it in normal shop. The quality and quantity are not as expected

  
",Reviewed in India on 17 July 2020
5.0 out of 5 stars,"









  
  
    
  Nice quality as I aspected

  
",Reviewed in India on 26 May 2019
5.0 out of 5 stars,"









  
  
    
  Value of money original flavor of meggi

  
",Reviewed in India on 4 November 2019
5.0 out of 5 stars,"









  
  
    
  Better than 8 in a pack that are combinedly packed. This one is separately packed.

  
",Reviewed in India on 12 August 2020
5.0 out of 5 stars,"









  
  
    
  Best choice of kids for breakfast. Save time of mothers.

  
",Reviewed in India on 3 May 2020
1.0 out of 5 stars,"









  
  
    
  A Meggie product is bed .ahiya a  maggino jarda vada packet pack Kari ne apdne pakdave 6 . Savdhn

  
",Reviewed in India on 10 May 2020
5.0 out of 5 stars,"









  
  
    
  Best product

  
",Reviewed in India on 5 November 2019
5.0 out of 5 stars,"









  
  
    
  Value for money

  
",Reviewed in India on 6 October 2019
5.0 out of 5 stars,"









  
  
    
  Well packed.... flavor....🤔....yet to eat...

  
",Reviewed in India on 22 July 2020
4.0 out of 5 stars,"









  
  
    
  Superb goodsNo problem regarding Packaging

  
",Reviewed in India on 20 October 2018
5.0 out of 5 stars,"









  
  
    
  👍🏻👍🏻👍🏻 Great product

  
",Reviewed in India on 9 July 2020
5.0 out of 5 stars,"









  
  
    
  Just perfect

  
",Reviewed in India on 4 October 2019
1.0 out of 5 stars,"









  
  
    
  Don't buy it worst

  
",Reviewed in India on 28 July 2020
3.0 out of 5 stars,"









  
  
    
  Good one

  
",Reviewed in India on 1 April 2020
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 11 November 2019
5.0 out of 5 stars,"









  
  
    
  Mast

  
",Reviewed in India on 7 August 2019
1.0 out of 5 stars,"









  
  
    
  One pack found broken

  
",Reviewed in India on 18 June 2020
4.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 11 July 2020
5.0 out of 5 stars,"









  
  
    
  superrr

  
",Reviewed in India on 11 July 2019
5.0 out of 5 stars,"









  
  
    
  good

  
",Reviewed in India on 30 March 2020
5.0 out of 5 stars,"









  
  
    
  Value for money

  
",Reviewed in India on 24 May 2020
5.0 out of 5 stars,"









  
  
    
  My kids just love to eat it every weekend when the school was off,they just like it in simple, without any garnish with tomato or onion,s

  
",Reviewed in India on 21 September 2019
3.0 out of 5 stars,"









  
  
    
  Taste has gone down tremendously and the price is going high and high. I think the focus is completely on profits rather than quality and taste.

  
",Reviewed in India on 14 August 2019
5.0 out of 5 stars,"









  
  
    
  YOU ALREADY KNOW THE TASTE , IF YOU ARE WORRYING ABOUT THE DELIVERY THEN IT'S ALSO SPOT ON & ALSO IT HAS LITTILE BIT CHEAPER PRICE HERE

  
",Reviewed in India on 26 July 2019
5.0 out of 5 stars,"









  
  
    
  Product is good undoubtedly...but after returning home what attracted my attention is the packaging.... Amazon is best always...

  
",Reviewed in India on 23 September 2019
5.0 out of 5 stars,"









  
  
    
  Maggie is always tasty and best but expected some discount here from amazon as we bought 12 no:s so was a bit disappointed...

  
",Reviewed in India on 21 July 2020
5.0 out of 5 stars,"









  
  
    
  During the Lockdown, Amazon was the only one who could provide Maggi noodles.

  
",Reviewed in India on 19 June 2020
1.0 out of 5 stars,"









  
  
    
  Poor quality

  
",Reviewed in India on 8 May 2020
5.0 out of 5 stars,"









  
  
    
  Tasty and Easy to make - Specially in lock down period.

  
",Reviewed in India on 6 August 2020
5.0 out of 5 stars,"









  
  
    
  Very good snacks for children

  
",Reviewed in India on 11 June 2020
5.0 out of 5 stars,"









  
  
    
  It’s fresh and nice package

  
",Reviewed in India on 20 January 2020
5.0 out of 5 stars,"









  
  
    
  Worth for money...very tasty

  
",Reviewed in India on 25 July 2020
5.0 out of 5 stars,"









  
  
    
  Very good and instant supplement for hungry stomach.

  
",Reviewed in India on 2 November 2019
5.0 out of 5 stars,"









  
  
    
  good discounted purchase

  
",Reviewed in India on 30 July 2020
5.0 out of 5 stars,"









  
  
    
  Great product must have

  
",Reviewed in India on 25 July 2020
5.0 out of 5 stars,"









  
  
    
  saved a lot by subscribing

  
",Reviewed in India on 12 October 2019
5.0 out of 5 stars,"









  
  
    
  Very good at this price

  
",Reviewed in India on 5 November 2019
5.0 out of 5 stars,"









  
  
    
  We all like Maggi

  
",Reviewed in India on 24 September 2019
5.0 out of 5 stars,"









  
  
    
  Less than the market price value for money

  
",Reviewed in India on 19 October 2019
5.0 out of 5 stars,"









  
  
    
  Value the money

  
",Reviewed in India on 27 August 2019
5.0 out of 5 stars,"









  
  
    
  Nice taste

  
",Reviewed in India on 11 September 2019
3.0 out of 5 stars,"









  
  
    
  Not good very salted

  
",Reviewed in India on 11 October 2019
4.0 out of 5 stars,"









  
  
    
  Good.

  
",Reviewed in India on 25 May 2020
5.0 out of 5 stars,"









  
  
    
  Maggie no doubt always deserves 5 star but  the packaging was worst, most of the packets were crumbled

  
",Reviewed in India on 12 August 2020
5.0 out of 5 stars,"









  
  
    
  Good I ordered it 5th time

  
",Reviewed in India on 10 February 2020
2.0 out of 5 stars,"









  
  
    
  See for expiration.

  
",Reviewed in India on 24 January 2020
5.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 28 July 2020
5.0 out of 5 stars,"









  
  
    
  Yummy Maggi at a discounted price.. Thank you Amazon

  
",Reviewed in India on 17 October 2019
5.0 out of 5 stars,"









  
  
    
  Value for money

  
",Reviewed in India on 25 September 2019
5.0 out of 5 stars,"









  
  
    
  Excellent

  
",Reviewed in India on 8 July 2020
5.0 out of 5 stars,"









  
  
    
  Excellent

  
",Reviewed in India on 15 July 2020
3.0 out of 5 stars,"









  
  
    
  Quantity too less

  
",Reviewed in India on 1 March 2020
5.0 out of 5 stars,"









  
  
    
  Like it

  
",Reviewed in India on 26 July 2020
5.0 out of 5 stars,"









  
  
    
  Fabulous

  
",Reviewed in India on 1 August 2020
5.0 out of 5 stars,"









  
  
    
  Quality is good

  
",Reviewed in India on 20 August 2019
5.0 out of 5 stars,"









  
  
    
  tasty

  
",Reviewed in India on 21 August 2019
5.0 out of 5 stars,"









  
  
    
  Nice one

  
",Reviewed in India on 14 October 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 18 November 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 21 May 2020
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 8 June 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 9 August 2020
5.0 out of 5 stars,"









  
  
    
  Love it.

  
",Reviewed in India on 23 March 2020
5.0 out of 5 stars,"









  
  
    
  👍🏼

  
",Reviewed in India on 29 October 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 5 September 2019
1.0 out of 5 stars,"









  
  
    
  Bad taste

  
",Reviewed in India on 24 October 2019
5.0 out of 5 stars,"









  
  
    
  We are in love since I was 11.

  
",Reviewed in India on 7 October 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 29 August 2019
5.0 out of 5 stars,"









  
  
    
  Wow

  
",Reviewed in India on 27 August 2019
5.0 out of 5 stars,"









  
  
    
  Excellent

  
",Reviewed in India on 10 January 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 21 February 2020
5.0 out of 5 stars,"









  
  
    
  Good classic taste.

  
",Reviewed in India on 21 August 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 24 January 2020
5.0 out of 5 stars,"









  
  
    
  I like very much

  
",Reviewed in India on 25 October 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 9 January 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 3 November 2019
5.0 out of 5 stars,"









  
  
    
  PERFECT

  
",Reviewed in India on 12 November 2019
5.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 5 October 2019
4.0 out of 5 stars,"









  
  
    
  🤔

  
",Reviewed in India on 28 October 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 11 October 2019
3.0 out of 5 stars,"









  
  
    
  It is not value for money. It is not reached my expectations, taste also not good.

  
",Reviewed in India on 17 November 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 7 June 2020
5.0 out of 5 stars,"









  
  
    
  Value product.

  
",Reviewed in India on 8 June 2020
5.0 out of 5 stars,"









  
  
    
  Very Nice Item #...Highly Recommended...Value for Money...A+++++

  
",Reviewed in India on 5 July 2019
5.0 out of 5 stars,"









  
  
    
  I don't think i have to say about this product because everyone know about this product.

  
",Reviewed in India on 27 October 2019
