stars,comment,date
5.0 out of 5 stars,"









  
  
    
  Fine

  
",Reviewed in India on 28 December 2019
1.0 out of 5 stars,"









  
  
    
  The packet is torn want a replacement

  
",Reviewed in India on 13 December 2018
1.0 out of 5 stars,"









  
  
    
  The taste of Maggie masala gone bad in 20 days only

  
",Reviewed in India on 2 January 2019
2.0 out of 5 stars,"









  
  
    
  Maggie was received in crush form but packing was best

  
",Reviewed in India on 7 December 2018
5.0 out of 5 stars,"









  
  
    
  Nice product

  
",Reviewed in India on 26 February 2019
5.0 out of 5 stars,"









  
  
    
  Maggi 2 Minute Noodles Delightful & Sumptuous !

  
",Reviewed in India on 16 May 2018
5.0 out of 5 stars,"









  
  
    
  Worth

  
",Reviewed in India on 30 October 2018
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 22 August 2019
3.0 out of 5 stars,"









  
  
    
  The Maggie bars were entirely broken inside the package.

  
",Reviewed in India on 25 February 2018
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 3 January 2018
3.0 out of 5 stars,"









  
  
    
  Arrived damaged

  
",Reviewed in India on 27 July 2019
5.0 out of 5 stars,"









  
  
    
  Excellent

  
",Reviewed in India on 9 November 2019
1.0 out of 5 stars,"









  
  
    
  The packets were torn and noodles were all crumbled

  
",Reviewed in India on 24 November 2017
3.0 out of 5 stars,"









  
  
    
  Normal

  
",Reviewed in India on 6 July 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 19 September 2019
1.0 out of 5 stars,"









  
  
    
  This product was dust in packet

  
",Reviewed in India on 18 June 2018
4.0 out of 5 stars,"









  
  
    
  Happy

  
",Reviewed in India on 11 March 2019
2.0 out of 5 stars,"









  
  
    
  Flavor

  
",Reviewed in India on 27 October 2019
5.0 out of 5 stars,"









  
  
    
  Mast

  
",Reviewed in India on 11 November 2019
5.0 out of 5 stars,"









  
  
    
  Good😍

  
",Reviewed in India on 26 October 2019
5.0 out of 5 stars,"









  
  
    
  True VFM

  
",Reviewed in India on 10 October 2019
5.0 out of 5 stars,"









  
  
    
  Always

  
",Reviewed in India on 27 October 2017
1.0 out of 5 stars,"









  
  
    
  Maggi slices is found crused in package. It not use for cook

  
",Reviewed in India on 18 July 2018
5.0 out of 5 stars,"









  
  
    
  Excellent

  
",Reviewed in India on 8 June 2017
1.0 out of 5 stars,"









  
  
    
  Crushed maggie

  
",Reviewed in India on 13 March 2019
5.0 out of 5 stars,"









  
  
    
  Great as always.

  
",Reviewed in India on 12 March 2018
5.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 27 May 2019
3.0 out of 5 stars,"









  
  
    
  Got broken maggie

  
",Reviewed in India on 5 January 2018
4.0 out of 5 stars,"









  
  
    
  Maggie is best and it make easily

  
",Reviewed in India on 13 February 2019
5.0 out of 5 stars,"









  
  
    
  Fine

  
",Reviewed in India on 24 July 2019
1.0 out of 5 stars,"









  
  
    
  It's a old package and everything was into pieces

  
",Reviewed in India on 7 October 2018
5.0 out of 5 stars,"









  
  
    
  Comforting food

  
",Reviewed in India on 15 February 2019
1.0 out of 5 stars,"









  
  
    
  Damaged and exposed product

  
",Reviewed in India on 12 June 2018
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 2 November 2019
5.0 out of 5 stars,"









  
  
    
  Gud

  
",Reviewed in India on 2 November 2019
5.0 out of 5 stars,"









  
  
    
  super

  
",Reviewed in India on 1 August 2019
5.0 out of 5 stars,"









  
  
    
  5 stars

  
",Reviewed in India on 27 November 2018
1.0 out of 5 stars,"









  
  
    
  All packs were broken.

  
",Reviewed in India on 4 December 2018
1.0 out of 5 stars,"









  
  
    
  Crushed

  
",Reviewed in India on 14 March 2017
5.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 7 July 2019
3.0 out of 5 stars,"









  
  
    
  Almost half packet was crushed...

  
",Reviewed in India on 17 November 2018
5.0 out of 5 stars,"









  
  
    
  Goood

  
",Reviewed in India on 23 August 2019
1.0 out of 5 stars,"









  
  
    
  Delivered completely crushed.

  
",Reviewed in India on 7 April 2018
4.0 out of 5 stars,"









  
  
    
  Yah

  
",Reviewed in India on 4 September 2019
5.0 out of 5 stars,"









  
  
    
  It's nice

  
",Reviewed in India on 20 March 2019
5.0 out of 5 stars,"









  
  
    
  ok

  
",Reviewed in India on 11 September 2019
3.0 out of 5 stars,"









  
  
    
  Gift product on this price

  
",Reviewed in India on 10 March 2019
5.0 out of 5 stars,"









  
  
    
  Too goood

  
",Reviewed in India on 31 July 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 6 November 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 6 November 2019
4.0 out of 5 stars,"









  
  
    
  money saver

  
",Reviewed in India on 12 September 2019
1.0 out of 5 stars,"









  
  
    
  Completely damaged product.

  
",Reviewed in India on 8 November 2018
1.0 out of 5 stars,"









  
  
    
  Broken in pieces

  
",Reviewed in India on 4 December 2018
5.0 out of 5 stars,"









  
  
    
  It's good

  
",Reviewed in India on 29 March 2019
5.0 out of 5 stars,"









  
  
    
  Thanks

  
",Reviewed in India on 18 October 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 2 November 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 1 March 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 1 November 2019
4.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 21 March 2019
1.0 out of 5 stars,"









  
  
    
  Mrp.. 11 rupees per pes

  
",Reviewed in India on 9 June 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 29 October 2019
5.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 12 November 2019
3.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 28 August 2019
1.0 out of 5 stars,"









  
  
    
  Product quality in not good

  
",Reviewed in India on 30 October 2018
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 7 November 2019
1.0 out of 5 stars,"









  
  
    
  Maggi was crushed! Dint enjoy

  
",Reviewed in India on 8 June 2018
5.0 out of 5 stars,"









  
  
    
  Nicely

  
",Reviewed in India on 7 October 2019
4.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 22 August 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 21 August 2019
5.0 out of 5 stars,"









  
  
    
  Product is nice

  
",Reviewed in India on 4 August 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 19 October 2019
5.0 out of 5 stars,"









  
  
    
  Like

  
",Reviewed in India on 18 October 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 19 June 2019
2.0 out of 5 stars,"









  
  
    
  Outer box was nicely packed , but Maggie packet had a cut and noodles were broken ..

  
",Reviewed in India on 4 November 2017
5.0 out of 5 stars,"









  
  
    
  Yes

  
",Reviewed in India on 12 August 2019
5.0 out of 5 stars,"









  
  
    
  Tastyy

  
",Reviewed in India on 20 July 2019
4.0 out of 5 stars,"









  
  
    
  Always same

  
",Reviewed in India on 10 June 2019
1.0 out of 5 stars,"









  
  
    
  damaged

  
",Reviewed in India on 3 July 2019
1.0 out of 5 stars,"









  
  
    
  Fully damaged...not satisfied

  
",Reviewed in India on 4 March 2018
4.0 out of 5 stars,"









  
  
    
  Noodles broken

  
",Reviewed in India on 12 January 2019
1.0 out of 5 stars,"









  
  
    
  Bkwas

  
",Reviewed in India on 23 July 2019
3.0 out of 5 stars,"









  
  
    
  Broken

  
",Reviewed in India on 12 November 2018
5.0 out of 5 stars,"









  
  
    
  I love Maggie

  
",Reviewed in India on 13 May 2018
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 14 June 2019
4.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 30 March 2018
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 10 October 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 17 October 2018
5.0 out of 5 stars,"









  
  
    
  Like

  
",Reviewed in India on 5 October 2019
5.0 out of 5 stars,"









  
  
    
  Awesome

  
",Reviewed in India on 11 September 2019
5.0 out of 5 stars,"









  
  
    
  Jabardast swad

  
",Reviewed in India on 19 July 2019
3.0 out of 5 stars,"









  
  
    
  good one

  
",Reviewed in India on 12 October 2017
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 2 June 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 23 August 2019
1.0 out of 5 stars,"









  
  
    
  Too worst product indise full insects....

  
",Reviewed in India on 6 September 2018
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 28 June 2018
5.0 out of 5 stars,"









  
  
    
  Always Maggie

  
",Reviewed in India on 6 August 2018
5.0 out of 5 stars,"









  
  
    
  Super maggi

  
",Reviewed in India on 9 March 2017
3.0 out of 5 stars,"









  
  
    
  all 4 pieces were broken completely

  
",Reviewed in India on 2 April 2018
5.0 out of 5 stars,"









  
  
    
  Yummy

  
",Reviewed in India on 4 August 2019
3.0 out of 5 stars,"









  
  
    
  Pack was open

  
",Reviewed in India on 29 January 2018
1.0 out of 5 stars,"









  
  
    
  Packet is broken

  
",Reviewed in India on 3 March 2018
5.0 out of 5 stars,"









  
  
    
  super deal

  
",Reviewed in India on 16 August 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 7 October 2018
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 31 July 2019
5.0 out of 5 stars,"









  
  
    
  Fine

  
",Reviewed in India on 28 July 2019
5.0 out of 5 stars,"









  
  
    
  Very good

  
",Reviewed in India on 12 August 2019
5.0 out of 5 stars,"









  
  
    
  Nothing

  
",Reviewed in India on 24 June 2019
1.0 out of 5 stars,"









  
  
    
  magi is brook n in side and no manufacturing date and expire date

  
",Reviewed in India on 12 September 2018
5.0 out of 5 stars,"









  
  
    
  good

  
",Reviewed in India on 25 May 2018
5.0 out of 5 stars,"









  
  
    
  Yes

  
",Reviewed in India on 18 October 2019
5.0 out of 5 stars,"









  
  
    
  Tasty😋

  
",Reviewed in India on 19 October 2018
3.0 out of 5 stars,"









  
  
    
  Some little extent damaged

  
",Reviewed in India on 22 March 2018
5.0 out of 5 stars,"









  
  
    
  nice

  
",Reviewed in India on 12 March 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 17 February 2019
5.0 out of 5 stars,"









  
  
    
  Love it

  
",Reviewed in India on 30 June 2019
5.0 out of 5 stars,"









  
  
    
  Loved it.

  
",Reviewed in India on 21 July 2017
5.0 out of 5 stars,"









  
  
    
  Like child

  
",Reviewed in India on 1 February 2019
5.0 out of 5 stars,"









  
  
    
  Hnn

  
",Reviewed in India on 26 July 2019
5.0 out of 5 stars,"









  
  
    
  Yvhg

  
",Reviewed in India on 18 March 2019
5.0 out of 5 stars,"









  
  
    
  Thanks

  
",Reviewed in India on 31 October 2018
5.0 out of 5 stars,"









  
  
    
  Nice product

  
",Reviewed in India on 11 November 2018
5.0 out of 5 stars,"









  
  
    
  I love it's taste

  
",Reviewed in India on 6 April 2019
2.0 out of 5 stars,"









  
  
    
  Packet was totally crushed. Money got waisted..

  
",Reviewed in India on 1 June 2018
4.0 out of 5 stars,"









  
  
    
  Awesome

  
",Reviewed in India on 16 October 2018
5.0 out of 5 stars,"









  
  
    
  Excellent

  
",Reviewed in India on 30 March 2018
5.0 out of 5 stars,"









  
  
    
  Fast dilevary or good prodact

  
",Reviewed in India on 17 October 2018
5.0 out of 5 stars,"









  
  
    
  Price is reasonable for this product

  
",Reviewed in India on 25 October 2018
1.0 out of 5 stars,"









  
  
    
  Hi

  
",Reviewed in India on 18 July 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 27 June 2019
3.0 out of 5 stars,"









  
  
    
  Sir maggi 3 pc says ha ha Jo order me 4 pc ha

  
",Reviewed in India on 4 August 2018
1.0 out of 5 stars,"









  
  
    
  Didn't receive Maggi along with the package

  
",Reviewed in India on 7 April 2018
4.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 18 October 2018
1.0 out of 5 stars,"









  
  
    
  completely damaged

  
",Reviewed in India on 25 November 2018
5.0 out of 5 stars,"









  
  
    
  Good nodels

  
",Reviewed in India on 21 February 2019
1.0 out of 5 stars,"









  
  
    
  Bad condition

  
",Reviewed in India on 5 February 2019
1.0 out of 5 stars,"









  
  
    
  Broken

  
",Reviewed in India on 24 July 2017
1.0 out of 5 stars,"









  
  
    
  packet was torn and noodles in pieces....

  
",Reviewed in India on 5 June 2018
1.0 out of 5 stars,"









  
  
    
  Maggi is damaged

  
",Reviewed in India on 19 December 2018
1.0 out of 5 stars,"









  
  
    
  The Packet Is Torn From The Middle

  
",Reviewed in India on 4 October 2018
5.0 out of 5 stars,"









  
  
    
  Received Good package & no damages

  
",Reviewed in India on 2 October 2018
3.0 out of 5 stars,"









  
  
    
  all bars were broken into very small pieces....disappointed with amazon pantry services.

  
",Reviewed in India on 11 June 2017
5.0 out of 5 stars,"









  
  
    
  Best price!

  
",Reviewed in India on 15 May 2018
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 4 November 2018
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 4 November 2018
1.0 out of 5 stars,"









  
  
    
  ALL WERE BROKEN LIKE A POWDER SHIPPER IS VERY BED

  
",Reviewed in India on 19 December 2017
1.0 out of 5 stars,"









  
  
    
  Highly disappointed with the recieved item as it is compeltely crushed

  
",Reviewed in India on 4 November 2017
1.0 out of 5 stars,"









  
  
    
  Entire Maggi was broken into pieces

  
",Reviewed in India on 28 August 2018
